,text_id,element_position,critic_ids_talking,critics_talking,total_tokens,sentiment_score,tokens_without_sentiment,positive_tokens,positive_sentiment,negative_tokens,negative_sentiment,sentiment_distance,element_text
1534,624,10,,,7,0.6008,4,2,0.6056,1,-0.0048,0.6104,"Die ""retardierenden Elemente"" würden den an sich schnellen Text auf angenehme Weise ""verlangsamen""."
1535,624,11,98,Norbert Miller,12,0.7522,9,3,0.7522,0,0,0.7522,"Norbert Miller, der den Autor nach Klagenfurt geholt hatte, bezeichnete dessen Text als ""faszinierend"" und lobte vor allem das überraschende Element des Textes."
1536,624,12,,,6,0.1795,4,1,0.1843,1,-0.0048,0.1891,Die Banalität der Geschichte würde durch die grandiose Stilistik des Textes aufgefangen.
1537,624,13,79,Iris Radisch,17,0.004,16,1,0.004,0,0,0.004,"Iris Radisch konstatierte: ""Alles was für den Text spricht, spricht auch gegen ihn!"" Sie verglich den Vogelschen Text mit Bachmanns ""Undine geht"". Während sich darin Welt und Sprache verflüssige, löse der Text Vogels dies nicht ein."
1538,624,14,,,9,0.004,8,1,0.004,0,0,0.004,"Dieser erzähle nur darüber, kokettiere gleichsam mit dem Thema, ohne es vollständig einzulösen. Die Bildlichkeit sei viel zu instrumentell ausgeführt."
1539,625,0,92,Burkhard Spinnen,28,-0.04199999999999997,24,2,0.3436,2,-0.3856,0.7292000000000001,"Mit Ina Strelows Erzählung ""Arrest"" ging das Wettlesen in Klagenfurt 2006 zu Ende. Die Berliner Autorin war von Burkhart Spinnen für den Bachmannbewerb vorgeschlagen worden. Der Autorin gelang es nicht, zu überzeugen.
""Arrest"" erzählt in personaler Erzählweise von der Lebeweise einer gewalttätigen Verrückten, die ihren Alltag mit Hilfe eines ""Farbpunktesystems"" und einem zugehörigen ""Kalendarium"" strukturiert."
1540,625,1,92|103,Burkhard Spinnen|Heinrich Detering,16,-0.0463,14,0,0,2,-0.0463,0.0463,"""Burkhart Spinnen hat offenbar eine Vorliebe für eine Rollenprosa, zu deren Rollenhaftigkeit die kalkuliert-verrutschen, angestrengten Metapher gehören. Hier halte ich es auf einem Anstrengungsniveau misslungen, das immerhin beachtet sein will"", begann Detering."
1541,625,2,103,Heinrich Detering,32,-0.0445,30,0,0,2,-0.0445,0.0445,"Der ""Psychothriller"" sei in Klagenfurt des öfteren zu hören, ""aber nicht in diesem Ausmaß der Opferstatistik"". Dieser sei bewusst ""Over the top"" - ""Bei dieser Überinstrumentaliserung ins Geschehensführung, Figurenkonstellation und Sprache will ich nicht mehr mit. Es wird mir hier zu dick aufgetragen"". Andererseits gäbe es für einen völligen Umsturz ins Groteske wieder zuwenig Opfer. Die Metaphern, die an manchen Stellen gelungen, an anderen völlig ins ""manieristisch-übersteigerte"" abgleiten würden, wären durch die Figuren ""durch nichts gedeckt"", so Detering."
1542,625,3,99,Ursula März,23,-0.6709,20,1,0.0957,2,-0.7666000000000001,0.8623000000000001,"Ursula März meinte: ""Die falsche Sprache geht schon in Ordnung. Man hat es mit einer Buchhalterin zu tun, die eine doppelte Buchführung treibt. Ich verstehe das Paranoide dieses geöffneten Bewusstseins als totalitäres Weltbild, das sich flächendeckend ausbreitet"". Der Text schreite die Welt dem Alphabet nach ab, ""er geht von A nach Z""."
1543,625,4,99,Ursula März,23,-0.4726,22,0,0,1,-0.4726,0.4726,"Dennoch sei ihr angesichts der weiblichen Erzähltradition, in die sich der Text stelle, ""nicht wohl"". Es gäbe eine ""Ideologisierung von bedrohlicher Sexualität"", die sie als ""geschlechtermuffig"" empfinde. Das ""hermetische, elliptische Erzählen"" scheine ihr, März, beinah als ""Instrument der Verdunkelung"", das ""suggestiv"" auf den Leser einwirke."
1544,625,5,55|103,Karl Corino|Heinrich Detering,13,-0.8503,10,0,0,3,-0.8503,0.8503,"Karl Corino schloss sich in seinem Urteil an Heinrich Detering an: ""Wir erleben hier ein armes Hascherl, das auch mal eine große Nummer werden möchte"". Der Stoff sei ""durchaus tragisch"", aber:"
1545,625,6,,,24,-0.3748,22,0,0,2,-0.3748,0.3748,"""Selbiges gilt für den Umstand, das sich die Autorin dazu verleiten lässt stilistisch über ihre Verhältnisse zu leben und den Leser mit ihren Metaphernverrenkungen heftiger quält, als alle in den Keller gesperrten Opfer"". Die Prosa der Autorin ""stelze auf geschnittenen Beinen"" und stolpere von ""Lapsus zu Lapsus""."
1546,625,7,79,Iris Radisch,19,0.035599999999999965,17,1,0.3398,1,-0.3042,0.644,"""Der Stil geht ganz und gar nicht in Ordnung. Es weißt nichts darauf hin, dass die Autorin mit Absicht so furchtbar schreibt"", begann Iris Radisch. Der Text sei ""mit weißer Halskrause"" geschrieben, hier werde in ""gespreizter Sprachgestik"" eine ""literarische Hochsprache"" zelebriert""."
1547,625,8,79,Iris Radisch,28,-0.6368,22,1,0.3435,5,-0.9803,1.3237999999999999,"Allerdings wolle sie niemanden ""mit weiteren furchtbaren Beispielen"" quälen, die zuhauf im Text zu finden wären. Die Vorsitzende betonte dennoch die ""Substanz"" der Geschichte: ""Wie kann man im Thema so mutig und in der Schreibweise so zugeknöpft sein?"", bedauerte Radisch den ""Einbau zu vieler Sicherheitsnetze"". ""Dieser Widerspruch ist für den Hörer schmerzend, beendete Radisch ihren Kommentar."
1548,625,9,99,Ursula März,17,-0.683,15,1,0.004,1,-0.687,0.6910000000000001,"An diesem Punkt schaltete sich Ursula März wieder in die Diskussion ein: ""Der Text geht ein sehr hohes Risiko in jeder Hinsicht ein. Wir haben auf dem gleichen Niveau, auf dem wir jetzt zerreißen, schon Texte gehabt, die überhaupt keines hatten. Ich möchte vor einer Diskussion wie sie jetzt stattfindet wirklich warnen""."
1549,625,10,79,Iris Radisch,19,-1.7879,13,1,0.004,5,-1.7919,1.7959,"Die Kollegen widersprachen. Ein Text, der sich selbst auf derart hohem literarischen Niveau ansiedle, müsse sich Kritik gefallen lassen. ""Das Risiko ist die Autorin selber eingegangen, das haben wir ihr doch nicht vorgeschrieben"", meinte Radisch."
1550,625,11,102,Daniela Strigl,24,-0.38399999999999995,20,3,0.2193,1,-0.6033,0.8226,"""Ich nehme diese Warnung gerne an, muss aber trotzdem sagen, was ich sagen muss"", entgegnete Daniela Strigl. Die Sprache ""gehe nicht o.k."", obwohl die Idee des ""Stellvertreterlebens"" literarisch sehr reizvoll wäre. Sie hätte sich mehr ""wohltuendes Dunkel"" im Text gewünscht, das Offenkundige würde ""gnadenlos ausgestellt"". ""Das kann einfach nicht funktionieren."
1551,625,12,102,Daniela Strigl,10,-0.2087,8,0,0,2,-0.2087,0.2087,"""Ein Text, der mit dem Dämonischen arbeitet, kann nicht soviel über dieses Dämonische reden - da redet er sich kaputt"", bedauerte Strigl."
1552,625,13,104,Martin Ebel,18,-0.0202,16,1,0.004,1,-0.0242,0.0282,"Martin Ebel meinte, die Sprache sei in ihrem ""Schwanken zwar schrecklich"", das Krankheitsbild der Protagonistin sei dennoch literarisch ""sehr konsequent"" abgebildet. Die angeführten Gewaltakte und Mechanismen würden der Protagonistin dazu dienen, ""sich selbst habhaft zu werden""."
1553,625,14,104,Martin Ebel,15,-0.4778,12,2,0.008,1,-0.4858,0.4938,"""Da gehe ich mit"", meinte Ebel, obwohl die ""schizophrene Kraft"" des Textes nicht völlig ausgebildet sei. Allerdings werde die dem Text attestierte Konsequenz durch die Männerfigur wiederum fragwürdig."
1554,625,15,92,Burkhard Spinnen,18,-0.3578,16,1,0.004,1,-0.3618,0.3658,"""Die Jahre hier in Klagenfurt haben immer die Sorge in mir befördert, dass wir mit einem ähnlichen Dogmatismus an die zeitgenössische deutsche Sprache herangehen, wie vor 20 bis 30 Jahre die Avantgarde gesetzt wurde. Damals kriegte man noch Haue wenn man Anführungszeichen machte"", versuchte Spinnen seine Kollegen etwas einzubremsen."
1555,625,16,92,Burkhard Spinnen,17,-0.3481,15,1,0.004,1,-0.3521,0.3561,"Wenn man von der ""Suche nach dem Wohltemperierten"" wegkommen wolle, müsse man ""in Kauf nehmen, dass das auch weh tut"". Weniger die Geschichte, sondern die eigene Verstörung, ""dass hier gegen die Regeln die ich im Kopf habe verstoßen wird"" sei, spreche, so Spinnen, für den Text."
1556,625,17,92,Burkhard Spinnen,10,-0.3283,8,1,0.004,1,-0.3323,0.3363,"""Ich bin gewollt, hier der Verwirrung, und nicht der Gewissheit zu folgen"". Dieser Text sei unter den eingesandten 200 jener gewesen, der ihn am meisten verunsichert habe. ""Ich bitte sie dies mit zu bedenken"", so Spinnen."
1557,625,18,103,Heinrich Detering,16,0.2306,14,2,0.2306,0,0,0.2306,"""Der Text hat doch einen respektablen Traditionsstrang in der österreichischen weiblichen Avantgarde der Moderne - in dieser sehe ich ihn auch, allerdings in dem ""überanstrengten Bemühen, dem vertrauten Sprachschema noch Reize abzugewinnen"", entgegnete Detering."
1558,625,19,100|103,Ilma Rakusa|Heinrich Detering,21,-0.9507000000000001,16,2,0.0951,3,-1.0458,1.1409,"Ilma Rakusa widersprach der Nähe, die Detering zur Literatur Elfriede Jelineks einschlug, weil der Text ""sprachlich nicht weit genug"" ginge. ""Das eingegangene Risiko ist sehr lobenswert, Frau Strelow, aber gehen sie doch weiter"", meinte Rakusa zum Abschluss begütigend."
1559,626,0,,,22,0.008,20,2,0.008,0,0,0.008,"Kai Weyand war in Klagenfurt auf Vorschlag des erkrankten Jurors Norbert Miller mit ""Paso Doble"" in Klagenfurt angetreten. Der in Freiburg in Deutschland als freier Schriftsteller tätige Autor war als vorletzter dieses Lesesamstags an den Start gegangen."
1560,626,1,,,10,0,10,0,0,0,0,0,"Der Text ""Paso Doble"" erzählt vom ""tänzerisch ausgeführten"" Duell zweier Männer um ein Zimmer in einer Zweier-Wohngemeinschaft."
1561,626,2,105,Klaus Nüchtern,14,0.004,13,1,0.004,0,0,0.004,"""Wir haben in Klagenfurt gegen Ende hin eine Humorballung"", begann Klaus Nüchtern. Dieser Text habe mit dem vorher gehörten gemeinsam, dass der Protagonist sich die Welt aus einer Notsituation heraus ""zurechterkläre"". Wieder habe man es mit einem ""Hiliker-Text"" zu tun:"
1562,626,3,,,19,-0.3921,15,2,0.008,2,-0.4001,0.4081,"""Ein Mann, ein veritabler Depp übrigens, ist aus seinem Leben gekippt und die Leser schauen ihm ohne Not zu, wie er sich um Kopf und Kragen redet. Eine unsympathische Existenz, die sich das Leben von einer gewünschten weiblichen WG-Partnerin lieblich ausstaffieren lassen will""."
1563,626,4,,,16,-0.329,14,1,0.004,1,-0.333,0.337,"Die Geschichte besitze einen ""gewissen Drive"", so der Juror. Anfangs habe ihn zwar gestört, zu wissen ""worauf der Text hinaus will"", dieser Eindruck sei während des Vorlesens durch den Autor jedoch völlig verschwunden."
1564,626,5,92,Burkhard Spinnen,15,0.008,13,2,0.008,0,0,0.008,"""Ich habe eine politisch nicht ganz korrekte Vorliebe für Duelle, man muss ja nicht mit Waffen gegeneinander antreten. Man kann ja auch kicken oder Federball spielen"", zeigte sich Spinnen vom Text als ""sofort eingenommen""."
1565,626,6,,,14,-0.36719999999999997,11,2,0.3186,1,-0.6858,1.0044,"Die Geschichte erzähle von zwei Männern, die sich in unterschiedlichen Stadien derselben Krankheit befinden: ""Beide sind Lehrer. Bis zur Seite 13 geht die Geschichte ausgezeichnet mit den Möglichkeiten um, die durch ihre Konstruktion zugelassen wird""."
1566,626,7,92,Burkhard Spinnen,13,-0.2118,10,1,0.004,2,-0.2158,0.2198,"Dann aber würde das Ganze in die eine Figur rutschen und zur Reflexion geraten, so Spinnen. ""Ich wäre gerne bis zum Schluss mitgegangen, am Ende verschenkt der Text aber viel von seinen Möglichkeiten"", schloss der Juror."
1567,626,8,104,Martin Ebel,12,0.004,11,1,0.004,0,0,0.004,"Martin Ebel sagte, man habe es mit einem klassischen ""Wohngemeinschafts-Bewerbungsgespräch"" zu tun, in dem die Kandidaten gemustert werden und sagen müssen, ""ob sie Stehpinkler sind, Körner fressen, abwaschen und was für eine politische Meinung sie haben."""
1568,626,9,,,12,0.2,11,1,0.2,0,0,0.2,"Dies sei hier ein wenig verfremdet, da die beiden Kandidaten nur zu zweit und aus dem WG-Alter raus wären. Zwischen den beiden entwickle sich ein ""spielerischer Wettkampf"", bei dem niemand die Regeln kennt und trotzdem jeder wisse, ob der andere einen Punkt gemacht hat."
1569,626,10,104,Martin Ebel,13,-0.2153,12,0,0,1,-0.2153,0.2153,"Aber auch ihm habe der Übergang ins Innere des einen Helden nicht gefallen. ""Da könnte es mehr Draufsicht geben"", so Ebel: ""Außerdem kann der Protagonist kein Deutschlehrer sein - allein auf der letzten Seite finden sich vier Beistrichfehler""."
1570,626,11,103,Heinrich Detering,14,0.4485,12,2,0.4485,0,0,0.4485,"""Ich habe mich vom Text sehr gut unterhalten gefühlt, das ist ein richtiger Vortragstext"", lobte Detering nach der Lesung durch den Autor. Der Titel verweise darauf, dass es sich bei dem Duell zugleich ""um einen Tanz"" handle."
1571,626,12,,,14,-0.0048,13,0,0,1,-0.0048,0.0048,"Im halbstündigen Vortrag werde eine auf eine halbe Stunde begrenzte WG-Episode vollführt. Der Text sei in seiner ""Spiralbewegung"" ein ""sehr amüsantes Kabinettstückchen"", gleichzeitig sei diese Konstruktion auch dessen Grenze zu nennen."
1572,626,13,79|92,Iris Radisch|Burkhard Spinnen,21,0,21,0,0,0,0,0,"""Herr Spinnen, ich habe mich nicht bis Seite 13, sondern nur bis Seite neun gut unterhalten"", meinte Iris Radisch. Der Text sei gerade durch seine Aussparungen und die dadurch bedingte Offenheit sehr komisch gewesen. Das ging gut, bis der Text einen ""Erklärungsschwanz hinter sich nachzuziehen anfing"" und Herr von Von den Mund aufgemacht hat, so Radisch."
1573,626,14,100,Ilma Rakusa,22,-0.6839999999999999,19,1,0.004,2,-0.688,0.692,"Ilma Rakusa gab sich ""sehr amüsiert"" über den Text, auch wenn dieser schon auf Seite eins auf sein damit vorhersehbares Ende hingewiesen habe. ""So viel Überraschendes hält der Text nicht bereit"", so die Jurorin. Da und dort wäre die Geschichte ""zu explizit"" gestaltet. ""Die Psychologie wird zum Schluss hin zu deutlich ausgeführt"", kritisierte Rakusa."
1574,626,15,55,Karl Corino,19,0.3756,17,2,0.3756,0,0,0.3756,"""Norbert Miller hat diesen Text mit guten Grund nominiert"" sagte Karl Corino, der als Vertretung Millers eingesprungen war. ""Das Schwergewicht des Textes befindet sich auf seinen psychologischen Wendungen, nicht auf Seiten der sprachlichen Innovation."
1575,626,16,55,Karl Corino,17,-0.5372,16,0,0,1,-0.5372,0.5372,"Der Torero bekommt nach dem Kampf je nach seinem Können vom Publikum die Ohren des Stiers zugesprochen. Ich würde sagen, zwei Ohren sind fällig, wenigsten eineinhalb"", sprach sich Karl Corino für die Nominierung des Textes aus."
1576,626,17,100|102,Ilma Rakusa|Daniela Strigl,21,0.23449999999999996,17,2,0.4503,2,-0.2158,0.6660999999999999,"Daniela Strigl meinte, die von Rakusa bemängelte ""genaue Instrumentierung"" des Textes sei diesem nicht vorwerfbar. Witziger Nebenaspekt laut Strigl: Der um das Zimmer ansuchende zweite Lehrer und Duellpartner sei auch dessen ""gewaltsamer Retter"". Er habe ""so was sozialpädagogisch-umarmendes"", schloss Strigl."
1577,627,0,79,Iris Radisch,32,0.6548,29,2,0.6596,1,-0.0048,0.6644,"Kathrin Passig trat als zweite dieses letzten Lesevormittags in Klagenfurt an. Der Text ""Sie befinden sich hier"" hatte die Vorsitzende der Jury, Iris Radisch, von der Berliner Autorin überzeugen können.
Der Text erzählt aus der Innensicht von den letzen Stunden eines erfrierenden Mannes - oder einer Frau? Die Jury zeigte sich nur in dieser Hinsicht uneinig. In ihrer Begeisterung über den Text war man sich erstmals ziemlich einig."
1578,627,1,103,Heinrich Detering,17,0.2117,12,3,1.0682,2,-0.8565,1.9247,"""Endlich möchte ich fast sagen. Wir haben eine sehr gute deutsche Schriftstellerin entdeckt und einen Text, von dem ich restlos überzeugt bin. Ich kann beim besten Willen nicht sehen, wo dieser Fehler oder Makel hätte"", begann Heinrich Detering sein begeistertes Lob."
1579,627,2,,,23,1.2689000000000001,19,4,1.2689000000000001,0,0,1.2689000000000001,"Der Text sei in ""atemberaubender Weise todkomisch"". Spannungsregie, Komposition, Rhythmus und Phrasierung wären bis zum Ende hin perfekt zu nennen. ""Der Text ist bis in die letzten Dinge hinein realistisch, präzise und parabelhaft"". Man habe es mit einer ""ganz bizarr-komischen"" Form der Rollenprosa zu tun. ""Die hält und zwar perspektivisch übergenau."""
1580,627,3,103|105,Heinrich Detering|Klaus Nüchtern,10,0.004,9,1,0.004,0,0,0.004,"Klaus Nüchtern verkündete: ""Das Humordefizit ist hiermit behoben"". Er könne sich der Meinung von Detering nur anschließen: ""Das ist ein Kontrollverlust-Überkompensations-Text."
1581,627,4,,,8,-0.5783,6,1,0.0711,1,-0.6494,0.7204999999999999,"Der Erzähler wird, je schlimmer es wird, immer souveräner in seinen Erklärungen. Die aphoristische Schnoddrigkeit der Alice-in-Winterwonderland-Geschichte hat mir ausnehmend gut behagt."""
1582,627,5,104,Martin Ebel,24,-0.6862999999999999,22,0,0,2,-0.6862999999999999,0.6862999999999999,"""Ich möchte auch nicht widersprechen. Der Text wächst im Wiederlesen sogar noch in seiner Komik"", stimmte Martin Ebel bei. Die Geschichte sei ständig in Bewegung, obwohl sie nirgendwo hinführt. Die Verwirrung der Erzählerin werde dem Leser ""mit aufgedrückt"". Man müsse beim Lesen mit in den Schnee, meinte Ebel."
1583,627,6,99,Ursula März,15,0.25299999999999995,13,1,0.2578,1,-0.0048,0.2626,"Ursula März hielt dem Text zu Gute: ""Es ist glaube ich nicht schwer, dass einem der Text gefällt. Mit einer nicht gerade unabgenützten literarischen Fläche wie dem Schnee wird hier so umgegangen, dass man nicht gleich die Augen verdreht""."
1584,627,7,99,Ursula März,18,-0.15120000000000006,14,3,0.3796,1,-0.5308,0.9104000000000001,"März brachte eine leichte Kritik mit ein: ""Wird das Abstandsverhältnis, in dem die Figur mit sich selber steht, nicht etwas zu geradlinig durchgehalten?"" Dies sei aber nur ""ein Tropfen Wasser in einem ziemlich guten Wein"", relativierte die Jurorin sofort."
1585,627,8,100,Ilma Rakusa,19,0.6437,15,3,0.6485000000000001,1,-0.0048,0.6533000000000001,"""Ich halte den Text in seiner Konsequenz fast makellos"" lobte auch Ilma Rakusa. Er oszilliere ""philosophisch-poetisch"" ohne eine gekünstelte Anstrengung. ""Das ergibt sich hier allein durch die Konzeption, das viele Wissen und die Durchführung"", zeigte sich auch Rakusa von dem Text sehr angetan."
1586,627,9,79,Iris Radisch,16,-0.2113,14,1,0.004,1,-0.2153,0.2193,"""Der Text wählt für die Situation, in der sich sein Protagonist befindet, die einzig mögliche Sprache - nämlich eine Unangemessene"", begann Iris Radisch. Es sei keine Frage, dass ihr der Text sehr gut gefallen habe."
1587,627,10,,,23,0.004,22,1,0.004,0,0,0.004,"Sie beschwor - als einzige im Kreis ihrer Kollegen - das Überleben des Protagonisten herauf und zog Parallelen zum Literaturbetrieb selbst: ""Der Ironiker kommt durch, das ist eine sehr gute Lehre, die man aus diesem Text ziehen kann. Nur, wer in Extremsituationen ein bewegliches Verhältnis zur Umwelt behält und literarisch und sprachlich neu aushandelt, geht nicht unter."""
1588,627,11,79|92,Iris Radisch|Burkhard Spinnen,17,-0.354,16,0,0,1,-0.354,0.354,"""Aber im Gleichnis kommt er durch, die Erzählerin kommt nicht durch"", beeilte sich Burkhard Spinnen zu widersprechen. ""Diese Variante hatte sich mir eigentlich nicht angeboten, dass es keine Anne gibt, wenn erzählt wird, wie jemand im Eis erfriert. Auch Ironiker sterben, Frau Radisch""."
1589,627,12,,,3,0.0081,2,1,0.0081,0,0,0.0081,"Worauf diese entgegnete ""Aber schöner!"""
1590,627,13,92,Burkhard Spinnen,11,-0.2113,9,1,0.004,1,-0.2153,0.2193,"Spinnen betonte schließlich noch, ihm habe der Text deshalb gut gefallen, weil er seinem Genre noch etwas hinzufügen könne: ""Hier wird extrem zeitgenössisch erfroren""."
1591,627,14,55,Karl Corino,11,0.06940000000000007,7,2,0.7482,2,-0.6788,1.427,"""Es ist ein faszinierender Text, bei dem ich zwischen Ärger und Verwirrung hin und her gerissen war, aber nicht losgelassen wurde. Das gebe ich gerne zu"", lobte Karl Corino."
1592,627,15,,,9,-0.0498,8,0,0,1,-0.0498,0.0498,"Der Text sei ""abstrakt und abgehoben"" erzählt, zum Teil auch etwas makaber. Er habe den Eindruck, da habe sich jemand nicht im Riesengebierge verirrt, sondern in einem Seminarraum."
1593,627,16,55,Karl Corino,15,0.030799999999999994,13,1,0.2418,1,-0.211,0.4528,"Für ihn sei die Philologie zu weit getrieben. Das Geheimnis der Anne sei jedoch ein ""absolutes Faszinosum"" zu nennen. ""So stehe ich zum Schluss etwas unentschieden vor dem Text, aber ich habe den Eindruck, er wird seinen Weg machen"", schloss Corino."
1594,627,17,103,Heinrich Detering,10,0.0866,8,1,0.1364,1,-0.0498,0.18619999999999998,"""Es hat sich jemand im Riesengebirge verirrt, der sich in den Seminarräumen sehr gut auskennt"", relativierte Detering. ""Ich wäre froh in so einer Situation ein solches Reflexionsniveau halten zu können."""
1595,627,18,55|102,Karl Corino|Daniela Strigl,26,0.3439,22,4,0.3439,0,0,0.3439,"""Karl Corino hat gerade den Witz dieses Textes so beschrieben, dass vom Text nichts mehr übrig bleibt"", polemisierte Strigl. Es sei klar, dass man es hier mit einem ""inadäquaten Sprechen"" zu tun habe. Es sei interessant, dass manche einen Erzähler, andere eine Erzählerin gesehen hätten - ich habe nur einen Erzähler gesehen. ""Diese obergescheite Art des Redens…"", begann Strigl, und erntete Applaus."
1596,627,19,92,Burkhard Spinnen,17,0.0667,15,1,0.1364,1,-0.0697,0.2061,"Das ""Besserwissen"" der Figur gehe gleichsam über den Tod noch hinaus. ""Ich bin froh, dass Spinnen die kriminalistische Arbeit für mich erledigt hat: Die rostbraunen Flecken auf der Jacke sind schon ein Signal, dass das nicht ohne Blut abgegangen ist."""
1597,627,20,92|102,Burkhard Spinnen|Daniela Strigl,13,0.004,12,1,0.004,0,0,0.004,"""Wenn man zwei Jacken übereinander an hat, sollten diese einem auch passen. Es ist immer leichter für eine Frau, eine Männerjacke anzuziehen, als umgekehrt"", witzelte Spinnen in Richtung Daniela Strigl."
1598,628,0,105,Klaus Nüchtern,16,0,16,0,0,0,0,0,"Mit dem Kapitel ""Sofija"" aus Katja Hubers zweitem Roman ging das Wettlesen am Samstag los. Die Münchner Autorin war auf Vorschlag des Jurors Klaus Nüchtern nach Klagenfurt gekommen."
1599,628,1,,,22,0.004,21,1,0.004,0,0,0.004,"Der Text erzählt aus dem Leben der Russin ""Sofija"", die in ihrem Hotel die Zimmer nach den Geburtsjahren ihrer Gäste verteilt und die Gräber russischer Schriftsteller besucht, um in einer Art ""mythischen Handlung"" ihren im Afghanistankrieg gefallenen Sohn wieder auferstehen zu lassen."
1600,628,2,79,Iris Radisch,18,0.0947,17,1,0.0947,0,0,0.0947,"""Dieser Text bezahlt mit Spielgeld und das gelingt ihm sehr gut"", ergriff Iris Radisch gleich zu Beginn Partei für den Text. ""Der Text versucht in einem märchenhaften Ton eine Versuchsanordnung nachzustellen, die Tote wieder lebendig machen soll."
1601,628,3,79,Iris Radisch,23,-0.06169999999999999,20,2,0.008,1,-0.0697,0.07769999999999999,"Die Autorin baut ein Kartenhaus, das dem Versuch dient, den Tod durch die Literatur auszuhebeln"", so Radisch. Sie interpretierte Hubers Text als ""literarisches Kreuzworträtsel"" und ""Spiel zur Wirklichkeitsvermeidung"" - gerade deshalb passe die ""leichte Sorglosigkeit"" des Textes nicht zu dessen ""tiefem politischen Anker""."
1602,628,4,104,Martin Ebel,10,-0.3414,9,0,0,1,-0.3414,0.3414,"Martin Ebel zeigte sich weniger begeistert. Man habe es erneut mit einem ""Illusions-Desillusionstext"" zu tun, bei dem das Ende sehr vorhersehbar sei und meinte: ""Ansonsten habe ich nicht begriffen, wo der Text hin will""."
1603,628,5,,,12,-0.3466,11,0,0,1,-0.3466,0.3466,"Zwei Dinge wären besonders zu kritisieren: Die Sprache und die Perspektive. ""Die Sprache ist unsinnlich und haftet nicht an, die Dialoge wirken extrem gekünstelt."""
1604,628,6,104,Martin Ebel,12,-0.253,9,2,0.3738,1,-0.6268,1.0006,"Die Erzähl-Perspektive schwanke ""unglaublich"" zwischen einer ""objektiven und einer subjektiven"" hin und her. Insgesamt zeigte sich Ebel ""unsicher"", wie es mit dem Text ""weiter gehen"" könne: ""Ich wünsche mir mehr Klarheit."""
1605,628,7,100,Ilma Rakusa,14,-0.5576,12,0,0,2,-0.5576,0.5576,"""Da stimmt vieles nicht"", schloss sich die Slawistin Ilma Rakusa an. Sie kritisierte die ihrer Meinung nach ""gekünstelten Koinzidenzen"" zwischen Text und Vorbildern aus der russischen Literatur."
1606,628,8,,,9,0,9,0,0,0,0,0,"Die ""Mystifikation der Welt"", die der Text versucht, sei nicht geglückt, da die Sprache bei einem Märchen mehr ins ""grotesk-fantastische"" weisen müsse."
1607,628,9,100,Ilma Rakusa,18,-1.0713,13,1,0.1725,4,-1.2438,1.4163000000000001,"""Überdies ist es unmöglich, dass die Autorin in ihrem Text das Russische sowohl als Transkritption als auch als Transliteration wiedergebe. Dieses Durcheinander finde ich im ganzen Text"", kritisierte Rakusa. Außerdem würde es dem Text ""an Noblesse und Leichtigkeit"" fehlen."
1608,628,10,102,Daniela Strigl,15,-0.2153,14,0,0,1,-0.2153,0.2153,"Daniela Strigl meinte, ihr gefalle die übersinnliche Komponente in dem russischen Text sehr gut, diese sei gut nachvollziehbar, weil das Mädchen Tanja gleichsam wie ein ""Engel vom Himmel fällt""."
1609,628,11,102,Daniela Strigl,12,-0.3495,11,0,0,1,-0.3495,0.3495,"Der Text sei in seiner Machart allerdings etwas ""grob gestrickt"", so Strigl: ""Da ist mir ein bisschen zuviel Russlandkunde drin - die Fußnoten sprechen für sich"". Trotzdem: ""Die Idee des Textes ist gut."""
1610,628,12,103,Heinrich Detering,12,-0.3466,11,0,0,1,-0.3466,0.3466,"Detering kritisierte den selbst kommentierenden Ton der Erzählung: ""Die erzählerischen Verfahren gelingen hier nicht. Die Figuren würden sich in der Innensicht selbst erzählen, was gerade passiert."
1611,628,13,,,18,-0.11410000000000001,16,1,0.2418,1,-0.3559,0.5977,"""Dem Leser sollen nebenbei Informationen gegeben werden, das ist jedoch nicht gelungen ausgeführt."" Die Dialogführung wirke ""hölzern"" auf ihn: ""Die Wechselrede wirkt, wenn man sie tatsächlich laut vor sich hin spricht, absolut unmöglich; außerdem finden sich zu viele Stilblüten""."
1612,628,14,99,Ursula März,22,0.40549999999999997,18,3,0.7985,1,-0.393,1.1915,"Ursula März stimmte ihren Kollegen in den kritisierten Einzelheiten zu, sagte allerdings: ""Ich verstehe die Geschichte ein bisschen anders: Eine Mutter verliert ihren Sohn und unternimmt einen Fluchtversuch nach Innen. Sie feiert in Gedanken eine mystische himmlische Hochzeit zwischen ihrem Sohn und Tanja""."
1613,628,15,,,5,0,5,0,0,0,0,0,"Das Sujet sei ""plausibel-verrätselt"", allerdings hätte sie sich etwas mehr ""Ökonomie"" und weniger ""Folklore"" im Text gewünscht."
1614,628,16,92|99,Burkhard Spinnen|Ursula März,14,0.008,12,2,0.008,0,0,0.008,"""Ursula März ist die richtige Lektorin für diesen Text"", unterstützte Burkhart Spinnen seine Kollegin. Allerdings dürfe, falls ihre Sichtweise richtig wäre, nicht die Perspektive gewechselt werden."
1615,628,17,,,6,0,6,0,0,0,0,0,"Außerdem würden ""zu viele Geheimnisse"" zu früh ausgesprochen. ""Der Text nimmt oft Interpretationen seiner selbst vor."""
